question,answer,morphology,syntax,semantics,pragmatics
cuánto tiempo piensa estar aquí,estaré aquí todo el tiempo que me dé la gana,0.0,0.0,0.0,1.0
cuánto tiempo piensa estar aquí,yo soy de sevilla pero trabajo en madrid,0.0,0.0,0.0,1.0
cuánto tiempo piensa estar aquí,un par de horas,0.0,0.0,0.0,1.0
cuánto tiempo piensa estar aquí,hasta que me aburra,0.0,0.0,0.0,1.0
cuánto tiempo piensa estar aquí,el tiempo necesario para conocerte,0.0,0.0,0.0,1.0
cuánto tiempo piensa estar aquí,salgo del aeropuerto en media hora ,0.0,0.0,0.0,1.0
cuánto tiempo piensa estar aquí,no sé lo necesario,0.0,0.0,0.0,1.0
cuánto tiempo piensa estar aquí,es mi primera vez,0.0,0.0,0.0,1.0
cuánto tiempo piensa estar aquí,voy me quedar aqui por un tiempo,0.0,1.0,0.0,0.0
cuánto tiempo piensa estar aquí,el necesario para terminar con todo,0.0,0.0,0.0,0.0
cuánto tiempo piensa estar aquí,ahora hace mucho calor,0.0,0.0,0.0,1.0
cuánto tiempo piensa estar aquí,me voy a dormir ,0.0,0.0,0.0,1.0
cuánto tiempo piensa estar aquí,5 horas en el shopping,0.0,0.0,0.0,1.0
cuánto tiempo piensa estar aquí,no lo se,1.0,0.0,0.0,1.0
cuánto tiempo piensa estar aquí,hace sol y calor,0.0,0.0,0.0,1.0
cuánto tiempo piensa estar aquí,dos semanas,0.0,0.0,0.0,0.0
cuánto tiempo piensa estar aquí,es mediodía,0.0,0.0,1.0,0.0
cuánto tiempo piensa estar aquí,pienso estar en el aeropuerto menos de una hora,0.0,0.0,0.0,1.0
cuánto tiempo piensa estar aquí,me dijeron que viniera aquí antes de seguir,0.0,0.0,0.0,1.0
cuánto tiempo piensa estar aquí,lo que duren las preguntas que me está haciendo,0.0,0.0,0.0,1.0
cuánto tiempo piensa estar aquí,hasta que el cuerpo aguante,0.0,0.0,0.0,1.0
cuánto tiempo piensa estar aquí,no sé todavía,0.0,0.0,0.0,1.0
cuánto tiempo piensa estar aquí,espero que haga calor,0.0,0.0,0.0,1.0
cuánto tiempo piensa estar aquí,unos pocos días,0.0,0.0,0.0,0.0
cuánto tiempo piensa estar aquí,espero salir del aeropuerto antes de las 1400,0.0,0.0,0.0,1.0
cuánto tiempo piensa estar aquí,espero que no esté nublado,0.0,0.0,0.0,1.0
cuánto tiempo piensa estar aquí,algún tiempo,0.0,0.0,0.0,0.0
cuánto tiempo piensa estar aquí,depende del trabajo,0.0,0.0,0.0,0.0
cuánto tiempo piensa estar aquí,no lo se,1.0,0.0,0.0,1.0
cuánto tiempo piensa estar aquí,poco tiempo,0.0,0.0,0.0,0.0
cuánto tiempo piensa estar aquí,no tengo idea,0.0,0.0,0.0,1.0
cuánto tiempo piensa estar aquí,168 horas,0.0,0.0,0.0,1.0
cuánto tiempo piensa estar aquí,hasta que me autoricen la entrada,0.0,0.0,0.0,1.0
cuánto tiempo piensa estar aquí,no lo sé con certeza,0.0,0.0,0.0,1.0
cuánto tiempo piensa estar aquí,no nunca he estado en colombia,0.0,0.0,0.0,1.0
cuánto tiempo piensa estar aquí,me gusta esquiar,0.0,0.0,0.0,1.0
cuánto tiempo piensa estar aquí,voy a salir de aquí muy pronto,0.0,0.0,0.0,1.0
cuánto tiempo piensa estar aquí,son un poco mas de las 13,0.0,0.0,1.0,0.0
cuánto tiempo piensa estar aquí,un tiempo corto,0.0,0.0,0.0,0.0
cuánto tiempo piensa estar aquí,ojalá fuera para siempre,0.0,0.0,0.0,1.0
cuánto tiempo piensa estar aquí,hasta que me permita pasar,0.0,0.0,0.0,1.0
cuánto tiempo piensa estar aquí,hasta que llegue el avión,0.0,0.0,0.0,1.0
cuánto tiempo piensa estar aquí,menos de un mes,0.0,0.0,0.0,0.0
cuánto tiempo piensa estar aquí,en cuanto este cálido y agradable ,0.0,0.0,0.0,1.0
cuánto tiempo piensa estar aquí,son las 1235 pm,0.0,0.0,1.0,0.0
cuánto tiempo piensa estar aquí,yo voy quedar el tiempo que yo quiero no tengo data para volver,1.0,0.0,0.0,1.0
cuánto tiempo piensa estar aquí,no lo sé el tiempo es relativo ,0.0,0.0,0.0,1.0
cuánto tiempo piensa estar aquí,hasta que despegue mi avión,0.0,0.0,0.0,1.0
cuánto tiempo piensa estar aquí,aún no sé,0.0,0.0,0.0,1.0
cuánto tiempo piensa estar aquí,algun tiempo,1.0,0.0,0.0,0.0
cuánto tiempo piensa estar aquí,no muy largo,0.0,0.0,0.0,0.0
cuánto tiempo piensa estar aquí,espero que en unos días esté soleado,0.0,0.0,0.0,1.0
cuánto tiempo piensa estar aquí,todo el que quiera,0.0,0.0,0.0,1.0
cuánto tiempo piensa estar aquí,poco creo tal vez,0.0,0.0,0.0,0.0
cuánto tiempo piensa estar aquí,el tiempo necesario,0.0,0.0,0.0,0.0
cuánto tiempo piensa estar aquí,no lo se,1.0,0.0,0.0,1.0
cuánto tiempo piensa estar aquí,quiero estar con mi familia,0.0,0.0,0.0,1.0
cuánto tiempo piensa estar aquí,tiempo está mal está nublado,0.0,0.0,1.0,0.0
cuánto tiempo piensa estar aquí,creo que yendo al otro lado,0.0,0.0,0.0,1.0
cuánto tiempo piensa estar aquí,no lo sé,0.0,0.0,0.0,1.0
cuánto tiempo piensa estar aquí,estaré a las once y cuarto,0.0,0.0,1.0,0.0
cuánto tiempo piensa estar aquí,unas semanas,0.0,0.0,0.0,0.0
cuánto tiempo piensa estar aquí,lo menos posible tengo que hacer un trabajo aqui en colombia no puedo estar mucho tiempo en la aduana,0.0,0.0,0.0,1.0
cuánto tiempo piensa estar aquí,creo que hace buen tiempo,0.0,0.0,1.0,0.0
cuánto tiempo piensa estar aquí,nunca he estado aqui antes,1.0,0.0,0.0,1.0
cuánto tiempo piensa estar aquí,tres días,0.0,0.0,0.0,0.0
cuánto tiempo piensa estar aquí,treinta minutos,0.0,0.0,0.0,1.0
cuánto tiempo piensa estar aquí,el que me ocupe,0.0,0.0,0.0,1.0
cuánto tiempo piensa estar aquí,hasta que usted diga que me puedo ir,0.0,0.0,0.0,1.0
cuánto tiempo piensa estar aquí,el tiempo necesario,0.0,0.0,0.0,1.0
cuánto tiempo piensa estar aquí,treinta minutos,0.0,0.0,0.0,1.0
cuánto tiempo piensa estar aquí,hasta las 4,0.0,0.0,0.0,1.0
cuánto tiempo piensa estar aquí,tengo un vuelo a las 10 de la mañana,0.0,0.0,0.0,1.0
cuánto tiempo piensa estar aquí,unos cuantos días,0.0,0.0,0.0,0.0
cuánto tiempo piensa estar aquí,en 1 hora,0.0,0.0,0.0,1.0
cuánto tiempo piensa estar aquí,quería pasar el menor tiempo posible en este aeropuerto,0.0,0.0,0.0,1.0
cuánto tiempo piensa estar aquí,no lo sé tanta pergunta e para que,1.0,0.0,0.0,1.0
cuánto tiempo piensa estar aquí,hasta que me dejas ir,1.0,0.0,0.0,1.0
cuánto tiempo piensa estar aquí,no quisiera pasar mucho tiempo en esta oficina,0.0,0.0,0.0,1.0
cuánto tiempo piensa estar aquí,porqué el mi lo ha preguntado hacer,0.0,0.0,0.0,1.0
cuánto tiempo piensa estar aquí,algun tiempo,1.0,0.0,0.0,0.0
cuánto tiempo piensa estar aquí,nos vemos mañana,0.0,0.0,0.0,1.0
cuánto tiempo piensa estar aquí,me voy a quedar aquí hasta que deje de hacer sus preguntas,0.0,0.0,0.0,1.0
cuánto tiempo piensa estar aquí,no puedo calcularlo,0.0,0.0,0.0,1.0
cuánto tiempo piensa estar aquí,pienso qué hace demasiado calor,0.0,0.0,0.0,1.0
cuánto tiempo piensa estar aquí,algún tiempo,0.0,0.0,0.0,0.0
cuánto tiempo piensa estar aquí,mucho tiempo,0.0,0.0,0.0,0.0
cuánto tiempo piensa estar aquí,solo termino mis labores aquí hoy y me iré ,0.0,0.0,0.0,0.0
cuánto tiempo piensa estar aquí,no tengo suficiente tiempo,0.0,0.0,0.0,1.0
cuánto tiempo piensa estar aquí,el tiempo que me permita la vida,0.0,0.0,0.0,1.0
cuánto tiempo piensa estar aquí,lo que necesite,0.0,0.0,0.0,1.0
cuánto tiempo piensa estar aquí,no he decidido todavía,0.0,0.0,0.0,0.0
cuánto tiempo piensa estar aquí,no sé unos meses,0.0,0.0,0.0,0.0
cuánto tiempo piensa estar aquí,tengo pensado comer paella,0.0,0.0,0.0,1.0
cuánto tiempo piensa estar aquí,permanentement,1.0,0.0,0.0,0.0
cuánto tiempo piensa estar aquí,quiero visitar muchos lugares,0.0,0.0,0.0,1.0
cuánto tiempo piensa estar aquí,no sé depende de lo que sucederá,0.0,0.0,0.0,1.0
cuánto tiempo piensa estar aquí,1000 horas,0.0,0.0,0.0,1.0
cuánto tiempo piensa estar aquí,no se  cuando saliera sali,1.0,0.0,0.0,1.0
cuánto tiempo piensa estar aquí,dos minutos,0.0,0.0,0.0,1.0
cuánto tiempo piensa estar aquí,buen tiempo,0.0,0.0,0.0,1.0
cuánto tiempo piensa estar aquí,hasta que mi familia me recoja aquí,0.0,0.0,0.0,1.0
cuánto tiempo piensa estar aquí,no lo sé depende de muchas circunstancias,0.0,0.0,0.0,1.0
cuánto tiempo piensa estar aquí,espero no mucho me estan esperando afuera del aeropuerto,0.0,0.0,0.0,1.0
cuánto tiempo piensa estar aquí,aquí en el aeropuerto cinco minutos espero,0.0,0.0,0.0,1.0
cuánto tiempo piensa estar aquí,unos dias mas o menos,1.0,0.0,0.0,0.0
cuánto tiempo piensa estar aquí,a las 12 en punto,0.0,0.0,1.0,0.0
cuánto tiempo piensa estar aquí,no me gusta planear todo,0.0,0.0,0.0,1.0
cuánto tiempo piensa estar aquí, he pasado mas de una hora,1.0,0.0,0.0,1.0
cuánto tiempo piensa estar aquí,tal vez unos meses,0.0,0.0,0.0,0.0
cuánto tiempo piensa estar aquí,no lo sé,0.0,0.0,0.0,1.0
cuánto tiempo piensa estar aquí,cuando llueva sólamente,0.0,0.0,0.0,1.0
cuánto tiempo piensa estar aquí,aún no lo tengo definido ,0.0,0.0,0.0,1.0
cuánto tiempo piensa estar aquí,el tiempo que salgo del aeropuerto,0.0,0.0,0.0,1.0
cuánto tiempo piensa estar aquí,depende lo que me apetezca,0.0,0.0,0.0,1.0
cuánto tiempo piensa estar aquí,hasta que usted me diga,0.0,0.0,0.0,1.0
cuánto tiempo piensa estar aquí,unos 15 minutos a lo máximo,0.0,0.0,0.0,1.0
dónde se quedará,no sé,0.0,0.0,0.0,1.0
dónde se quedará,esperaré aquí para entrar,0.0,0.0,0.0,1.0
dónde se quedará,jugare futbol,0.0,0.0,0.0,1.0
dónde se quedará,no soy de acá,0.0,0.0,0.0,1.0
dónde se quedará,no se,1.0,0.0,0.0,1.0
dónde se quedará,debajo de un puente,0.0,0.0,0.0,1.0
dónde se quedará,en la calle,0.0,0.0,0.0,1.0
dónde se quedará,no se,1.0,0.0,0.0,1.0
dónde se quedará,nublado,0.0,0.0,0.0,1.0
dónde se quedará,no se lo pienso decir,0.0,0.0,0.0,1.0
dónde se quedará,en la calle,0.0,0.0,0.0,1.0
dónde se quedará,en bogota,1.0,0.0,0.0,0.0
dónde se quedará,no me voy a quedar voy a irme del aeropuerto ,0.0,0.0,0.0,0.0
dónde se quedará,no me estoy cayendo,0.0,0.0,0.0,1.0
dónde se quedará,no quiero ,0.0,0.0,0.0,1.0
dónde se quedará,me buscaré la vida,0.0,0.0,0.0,1.0
dónde se quedará,no lo sé,0.0,0.0,0.0,1.0
dónde se quedará,en casa,0.0,0.0,0.0,1.0
dónde se quedará,me quedaré en bogotá,0.0,0.0,0.0,0.0
dónde se quedará,no lo sé,0.0,0.0,0.0,1.0
dónde se quedará,no sé si esto quedará en un sencillo plan,0.0,1.0,0.0,1.0
dónde se quedará,en el aeropuerto,0.0,0.0,0.0,0.0
dónde se quedará,vamos a visitar los monumentos ,0.0,0.0,0.0,1.0
dónde se quedará,aquí no,0.0,0.0,0.0,1.0
dónde se quedará,hotel,0.0,0.0,0.0,0.0
dónde se quedará,en la playa,0.0,0.0,0.0,1.0
dónde se quedará,que te importa,0.0,0.0,0.0,1.0
dónde se quedará,no lo sé,0.0,0.0,0.0,1.0
dónde se quedará,y a ti qué te importa,0.0,0.0,0.0,1.0
dónde se quedará,en un hotel,0.0,0.0,0.0,0.0
dónde se quedará,en barranquilla y en cartagena,1.0,0.0,0.0,0.0
dónde se quedará,aquí de pie,0.0,0.0,0.0,1.0
dónde se quedará,en el país,0.0,0.0,0.0,0.0
dónde se quedará,por aqui,1.0,0.0,0.0,1.0
dónde se quedará,aqui parado,1.0,0.0,0.0,1.0
dónde se quedará,donde usted me diga,0.0,0.0,0.0,1.0
dónde se quedará,en colombia,1.0,0.0,0.0,0.0
dónde se quedará,vacaciones ,0.0,0.0,0.0,1.0
dónde se quedará,a ti que te importa,0.0,0.0,0.0,1.0
dónde se quedará,me compre un coche,1.0,0.0,0.0,1.0
dónde se quedará,hace mucho calor,0.0,0.0,0.0,1.0
dónde se quedará,aquí no,0.0,0.0,0.0,1.0
dónde se quedará,esperaré sentado en la silla,0.0,0.0,0.0,1.0
dónde se quedará,en mi casa,0.0,0.0,0.0,0.0
dónde se quedará,en un lugar con una cama,0.0,0.0,0.0,1.0
dónde se quedará,voy a alquilar un coche,0.0,0.0,0.0,1.0
dónde se quedará,vengo de usa,0.0,0.0,0.0,1.0
dónde se quedará,aquí mismo,0.0,0.0,0.0,1.0
dónde se quedará,en un hotel,0.0,0.0,0.0,0.0
dónde se quedará,tengo que alquilar coche,0.0,0.0,0.0,1.0
dónde se quedará,no tengo ,0.0,0.0,0.0,1.0
dónde se quedará,donde vive,0.0,0.0,0.0,1.0
dónde se quedará,tengo sed,0.0,0.0,0.0,1.0
dónde se quedará,he quedado a la 1,0.0,0.0,0.0,1.0
dónde se quedará,me quedare dos semanas,0.0,0.0,0.0,0.0
dónde se quedará,en el dorado,0.0,0.0,0.0,0.0
dónde se quedará,donde surja,0.0,0.0,0.0,1.0
dónde se quedará,cuando regrese,0.0,0.0,0.0,1.0
dónde se quedará,voy a buscar un sitio para alojarme,0.0,0.0,0.0,0.0
dónde se quedará,noyo vivo en estados unidos,0.0,0.0,0.0,1.0
dónde se quedará,en ningun lugar,1.0,0.0,0.0,1.0
dónde se quedará,no lo tengo claro,0.0,0.0,0.0,1.0
dónde se quedará,en el avión,0.0,0.0,0.0,1.0
dónde se quedará,dónde se queda,0.0,0.0,0.0,1.0
dónde se quedará,en colombia,0.0,0.0,0.0,1.0
dónde se quedará,un hotel en la capital,0.0,0.0,0.0,0.0
dónde se quedará,en un museo en el centro,0.0,0.0,0.0,1.0
dónde se quedará,se quedará aquí,0.0,0.0,0.0,1.0
dónde se quedará,aqui parado,1.0,0.0,0.0,1.0
dónde se quedará,mi madre,0.0,1.0,0.0,0.0
dónde se quedará,donde pueda tener alojamiento,0.0,0.0,0.0,0.0
dónde se quedará,mañana,0.0,0.0,0.0,1.0
dónde se quedará,en que te quedarás,1.0,0.0,0.0,1.0
dónde se quedará,no voy a estar parado todo el rato,0.0,0.0,0.0,1.0
dónde se quedará,2 semanas,0.0,0.0,0.0,1.0
dónde se quedará,aun no lo se,1.0,0.0,0.0,1.0
dónde se quedará,en bogotá,0.0,0.0,0.0,0.0
dónde se quedará,por ahí,0.0,0.0,0.0,1.0
dónde se quedará,bajo la lluvia,0.0,0.0,0.0,1.0
dónde se quedará,en colombia,0.0,0.0,0.0,1.0
dónde se quedará,en mi casa,0.0,0.0,0.0,0.0
dónde se quedará,en colombia,1.0,0.0,0.0,1.0
dónde se quedará,en colombia,0.0,0.0,0.0,1.0
dónde se quedará,tengo hotel y casa de mi familia,0.0,0.0,0.0,0.0
dónde se quedará,algún hotel en la ciudad,0.0,0.0,0.0,0.0
dónde se quedará,no quiero decírselo,0.0,0.0,0.0,1.0
dónde se quedará,en un hotel,0.0,0.0,0.0,0.0
dónde se quedará,por ahí,0.0,0.0,0.0,1.0
dónde se quedará,con amigos ,0.0,0.0,0.0,0.0
dónde se quedará,en cuatro días ,0.0,0.0,0.0,1.0
dónde se quedará,con amigos,0.0,0.0,0.0,0.0
dónde se quedará,no lo se,1.0,0.0,0.0,1.0
dónde se quedará,a usted qué le importa vendrá a verme,0.0,0.0,0.0,1.0
dónde se quedará,con mi primo tito,0.0,0.0,0.0,0.0
dónde se quedará,en el pais,1.0,0.0,0.0,1.0
dónde se quedará,por ahi en alguna parte del centro,1.0,0.0,0.0,0.0
dónde se quedará,después iré al restaurante,0.0,0.0,0.0,1.0
dónde se quedará,aquí en colombia obvio no,0.0,0.0,0.0,1.0
dónde se quedará,donde voy a ir a un hotel,1.0,0.0,0.0,0.0
dónde se quedará,me quedo aqui,1.0,0.0,0.0,1.0
dónde se quedará,allá por el centro,0.0,0.0,0.0,1.0
dónde se quedará,casa de amigo,0.0,1.0,0.0,0.0
dónde se quedará,en barranquilla y cartagena,0.0,0.0,0.0,0.0
dónde se quedará,aquí de pie,0.0,0.0,0.0,1.0
dónde se quedará,me quedaré en la capital todo el viaje,0.0,0.0,0.0,0.0
dónde se quedará,sentado hasta que me diga lo contrario ,0.0,0.0,0.0,1.0
dónde se quedará,en una oficina trabajando,0.0,0.0,0.0,0.0
dónde se quedará,com mi familia,1.0,0.0,0.0,0.0
dónde se quedará,no lo se,1.0,0.0,0.0,0.0
dónde se quedará,en un hotel,0.0,0.0,0.0,0.0
dónde se quedará,en ese motel en la calle a la vuelta de la esquina,0.0,0.0,0.0,0.0
dónde se quedará,en mi casa,0.0,0.0,0.0,0.0
dónde se quedará,en colombia,0.0,0.0,0.0,1.0
dónde se quedará,en colombia,0.0,0.0,0.0,1.0
dónde se quedará,donde pasa un poquito aquí un poquito allá,0.0,0.0,0.0,1.0
dónde se quedará,en colombia,0.0,0.0,0.0,1.0
dónde se quedará,estoy aqui ahora,1.0,0.0,0.0,1.0
dónde se quedará,en un hotel por ahi,0.0,0.0,0.0,0.0
dónde se quedará,en el aeropuerto esperando al taxi,0.0,0.0,0.0,1.0
dónde se quedará,aun no tengo la dirección ,1.0,0.0,0.0,0.0
dónde se quedará,en un hotel,0.0,0.0,0.0,0.0
dónde se quedará,no me piense en quedar,0.0,1.0,0.0,1.0
dónde se quedará,en casa de mi tia,1.0,0.0,0.0,0.0
dónde se quedará,no lo sé,0.0,0.0,0.0,1.0
dónde se quedará,aún no lo sé,0.0,0.0,0.0,1.0
dónde se quedará,en mi habitación,0.0,0.0,0.0,0.0
dónde se quedará,aquí no,0.0,0.0,0.0,1.0
dónde se quedará,en un cuarto ,0.0,0.0,0.0,1.0
dónde se quedará,nos quedaremos en barranquilla,0.0,0.0,0.0,0.0
dónde se quedará,a bogotá,0.0,1.0,0.0,0.0
dónde se quedará,todavía no he quedado con nadie,0.0,0.0,0.0,0.0
dónde se quedará,aquí con usted por supuesto que no,0.0,0.0,0.0,1.0
dónde se quedará,en restaurante,0.0,0.0,0.0,1.0
dónde se quedará,en colombia ,0.0,0.0,0.0,1.0
dónde se quedará,bajo un puente,0.0,0.0,0.0,1.0
dónde se quedará,en colombia,0.0,0.0,0.0,1.0
dónde se quedará,me quedo en el carro,0.0,0.0,0.0,1.0
dónde se quedará,en la calle,0.0,0.0,0.0,1.0
dónde se quedará,en un hotel,0.0,0.0,0.0,0.0
dónde se quedará,en la ciudad,0.0,0.0,0.0,1.0
dónde se quedará,son las 3 de la tarde,0.0,0.0,0.0,1.0
dónde se quedará,en la calle,0.0,0.0,0.0,1.0
dónde se quedará,responder sinceramente,0.0,0.0,0.0,1.0
dónde se quedará,en colombia,0.0,0.0,0.0,1.0
dónde se quedará,unas pocas semanas,0.0,0.0,0.0,1.0
dónde se quedará,en algún lugar de este país,0.0,0.0,0.0,1.0
dónde se quedará,aqui,1.0,0.0,0.0,1.0
dónde se quedará,me quedare aqui,1.0,0.0,0.0,1.0
dónde se quedará,me quedaré donde pueda,0.0,0.0,0.0,1.0
dónde se quedará,en un hotel,0.0,0.0,0.0,0.0
dónde se quedará,no me quedaré en un tiempo volveré a casa,0.0,0.0,0.0,1.0
dónde se quedará,en el pais,0.0,0.0,0.0,1.0
dónde se quedará,barcelona,1.0,0.0,0.0,1.0
dónde se quedará,en colombia,0.0,0.0,0.0,1.0
dónde se quedará,en un hotel,0.0,0.0,0.0,0.0
dónde se quedará,sentado,0.0,0.0,0.0,1.0
dónde se quedará,en un hotel,0.0,0.0,0.0,0.0
dónde se quedará,me quedo quieto,0.0,0.0,0.0,1.0
dónde se quedará,no lo tengo decidido no lo se,1.0,0.0,0.0,0.0
dónde se quedará,en colombia,0.0,0.0,0.0,1.0
dónde se quedará,en varias ciudades ,0.0,0.0,0.0,1.0
dónde se quedará,aquí,0.0,0.0,0.0,1.0
dónde se quedará,hasta que me dejen ir,0.0,0.0,0.0,1.0
dónde se quedará,en mi casa,0.0,0.0,0.0,0.0
dónde se quedará,en otra ciudad ,0.0,0.0,0.0,1.0
dónde se quedará,en un centro comercial ,0.0,0.0,0.0,1.0
dónde se quedará,a dónde me llevar dios,0.0,0.0,0.0,1.0
dónde se quedará,en la entrada,0.0,0.0,0.0,1.0
dónde se quedará,por ahí ,0.0,0.0,0.0,1.0
dónde se quedará,me gusta el pollo,0.0,0.0,0.0,1.0
dónde se quedará,en bogotá barranquilla y cartagena ,0.0,0.0,0.0,0.0
dónde se quedará,algún cuarto,0.0,0.0,0.0,1.0
dónde se quedará, en una casa,0.0,0.0,0.0,0.0
dónde se quedará,lo veo despues,0.0,0.0,0.0,1.0
dónde se quedará,en una tienda,0.0,0.0,0.0,1.0
dónde se quedará,me quedan 2 semanas,0.0,0.0,0.0,1.0
dónde se quedará,he quedado con unos compañeros para tomar cerveza,0.0,0.0,0.0,1.0
dónde se quedará,no lo he decidido,0.0,0.0,0.0,1.0
dónde se quedará,me quedaré aquí en colombia,0.0,0.0,0.0,1.0
dónde se quedará,cerca de aquí,0.0,0.0,0.0,1.0
dónde se quedará,me voy a cambiar muchissimo,1.0,0.0,0.0,1.0
dónde se quedará,sí,0.0,0.0,0.0,1.0
dónde se quedará,en colombia,0.0,0.0,0.0,1.0
dónde se quedará,en las ciudades de mi familia,0.0,0.0,0.0,0.0
dónde se quedará,no estoy seguro,0.0,0.0,0.0,1.0
dónde se quedará,en colombia,0.0,0.0,0.0,1.0
dónde se quedará,en colombia,0.0,0.0,0.0,1.0
dónde se quedará,ire de un sitio a otro a ver que pasa,1.0,0.0,0.0,0.0
dónde se quedará,aquí en el aeropuerto he de quedarme hasta que usted me diga,0.0,0.0,0.0,0.0
dónde se quedará,esperaré aquí hasta que me dejen irme,0.0,0.0,0.0,0.0
dónde se quedará,adonde mis piernas me lleven,1.0,0.0,0.0,1.0
dónde se quedará,en bogotá ,0.0,0.0,0.0,0.0
dónde se quedará,talvez en un hotel,0.0,0.0,0.0,0.0
dónde se quedará,qué,0.0,0.0,0.0,1.0
dónde se quedará,un poquito en hotel y puede ser que me quede en casa de mi familia despues,1.0,0.0,0.0,0.0
dónde se quedará,en el país obviamente,0.0,0.0,0.0,1.0
dónde se quedará,me quedo loca ,0.0,0.0,0.0,1.0
dónde se quedará,casa,0.0,0.0,0.0,0.0
dónde se quedará,un hotel,0.0,0.0,0.0,0.0
dónde se quedará,que tienes que ver con eso,1.0,0.0,0.0,1.0
dónde se quedará,me quedaré durante dos semanas,0.0,0.0,0.0,1.0
dónde se quedará,durante unos días ,0.0,0.0,0.0,1.0
dónde se quedará,por ahí,0.0,0.0,0.0,1.0
dónde se quedará,en una camara,1.0,0.0,0.0,0.0
dónde se quedará,en baranquilla y cartagena,0.0,0.0,0.0,0.0
dónde se quedará,donde encarte,0.0,0.0,0.0,1.0
dónde se quedará,en donde se pueda,0.0,0.0,0.0,1.0
dónde se quedará,en el suelo,0.0,0.0,0.0,1.0
dónde se quedará,en una habitación,0.0,0.0,0.0,0.0
dónde se quedará,en un hotel,0.0,0.0,0.0,0.0
dónde se quedará,en alguna parte,0.0,0.0,0.0,1.0
dónde se quedará,no tengo carnet de coche,0.0,0.0,0.0,1.0
dónde se quedará,en una casa,0.0,0.0,0.0,0.0
dónde se quedará,en verdad no se ,1.0,0.0,0.0,1.0
dónde se quedará,no me marcho en 2 semanas,0.0,0.0,0.0,1.0
dónde se quedará,en pié,0.0,0.0,0.0,1.0
dónde se quedará,en casa con mi familia,0.0,0.0,0.0,0.0
dónde se quedará,no solo voy por un tiempo,0.0,0.0,0.0,1.0
dónde se quedará,apenas voy a ver ,0.0,0.0,0.0,0.0
dónde se quedará,algures,0.0,0.0,0.0,1.0
dónde se quedará,un hotel,0.0,0.0,0.0,0.0
dónde se quedará,en colombia,0.0,0.0,0.0,1.0
dónde se quedará,con unos amigos,0.0,0.0,0.0,0.0
dónde se quedará,no se,1.0,0.0,0.0,0.0
dónde se quedará,aún no sé,0.0,0.0,0.0,0.0
dónde se quedará,quedaré con mis amigos,0.0,0.0,0.0,0.0
dónde se quedará,en algún lugar,0.0,0.0,0.0,1.0
dónde se quedará,en la stop,0.0,0.0,0.0,1.0
dónde se quedará,no creo que quede no conozco a nadie ,0.0,0.0,0.0,1.0
dónde se quedará,en donde pueda dormir y descansar,0.0,0.0,0.0,1.0
dónde se quedará,unos días en colombia,0.0,0.0,0.0,1.0
dónde se quedará,me gusta dormir en una cama cómoda,0.0,0.0,0.0,1.0
dónde se quedará,cuanto tiempo se tarda en llegar al hotel,1.0,0.0,0.0,1.0
